R_610nm,S_680nm,T_730nm,U_760nm,V_810nm,W_860nm,DATE,location,weight,height,HU
5398.490235,6718.835205,9784.83643,11706.20068,33138.34571,31099.88965,10,top+bot,57.88,0.44,63.7384
4358.761475,6369.7417,9580.535155,11717.05469,34510.03711,32566.41016,10,top+bot,58.65,0.48,67.224
4397.270015,6351.881105,9412.771975,11499.02393,33959.95313,32325.25391,10,top+bot,56.42,0.45,65.4248
5051.25,7144.783935,10203.21631,12304.60645,34404.44629,32643.53028,10,top+bot,57.56,0.41,60.7946
5093.742435,6923.961915,9932.529785,12027.11231,34446.18164,32655.16016,10,top+bot,57.56,0.42,61.8528
5565.803225,7199.989255,10407.51709,12497.62598,34377.79688,32090.21973,10,top+bot,58.04,0.46,65.6208
4880.617675,7284.421145,9940.249515,12145.5669,31691.22852,30567.38867,10,top+bot,58.58,0.45,64.3939
4884.601315,6771.876225,10176.97071,12239.95264,35105.37696,32999.75391,10,top+bot,59.26,0.42,60.9821
4701.354,6533.73462,9816.74268,11795.39551,34596.52344,32302.60645,10,top+bot,59.14,0.41,59.9654
4943.691895,6617.62549,9954.658205,11956.32276,33735.19336,31539.96778,10,top+bot,56.93,0.43,63.2005
4348.138425,6608.96582,9323.743655,11378.68213,30929.95996,29730.07715,10,top+bot,58.85,0.45,64.265
4927.75757,7236.251955,10166.67871,12268.26807,33170.02246,31838.65821,10,top+bot,58.59,0.56,74.0714
4615.705815,7243.828855,10590.71924,12885.07959,34182.19922,32133.67676,10,top+bot,60,0.55,72.7273
4804.92871,7097.696775,10139.91846,12225.32227,32695.36035,30806.09668,10,top+bot,59.87,0.55,72.7777
4703.34595,6807.597165,9950.026855,12001.15674,34023.8125,31733.99414,10,top+bot,58.07,0.5,69.2819
5397.826415,6887.69922,10182.1167,12020.03369,32854.75488,30341.53516,10,top+bot,57.62,0.56,74.4422
4505.492185,6445.51416,9521.35498,11409.8291,30637.31934,28796.6709,10,top+bot,57.29,0.52,71.3307
5577.09009,7418.64624,10590.71875,12768.51319,35022.41211,32746.96973,10,top+bot,59.52,0.52,70.412
4915.806395,6836.28247,9815.198245,11898.74756,33131.80762,31288.40723,10,top+bot,57.53,0.57,75.2513
4996.80713,7433.25952,10888.16504,13194.19287,34629.70899,32909.16797,10,top+bot,58.95,0.5,68.9047
5527.294675,7400.78589,10772.37744,12883.66407,34611.60743,32291.58985,11,top+bot,57.93,0.45,64.7041
4418.51611,6714.505615,10037.51075,12062.50733,33413.38867,30753.45801,11,top+bot,57.93,0.52,71.0668
5290.26831,7389.96118,10807.37061,12902.06885,34910.28126,31989.83985,11,top+bot,59.36,0.48,66.9068
5394.506835,7736.890135,11163.99707,13386.26807,35240.13282,32725.54786,11,top+bot,57.4,0.53,72.1186
5484.80249,7452.20288,10554.69629,12645.81153,34628.19922,32872.44434,11,top+bot,60.97,0.46,64.2531
5303.54712,7380.760255,10650.41406,12879.88819,35541.82618,33347.41211,11,top+bot,58.38,0.42,61.433
5996.699705,7686.0144,10539.25782,12378.69922,31775.19922,29233.07618,11,top+bot,57.44,0.52,71.2689
5818.763915,7660.57642,10526.90723,12516.50293,34349.13477,31980.65918,11,top+bot,60.78,0.46,64.3418
5050.58618,7500.913575,10574.76563,12708.10645,34764.46485,32527.84961,11,top+bot,58.36,0.5,69.1576
5241.80078,7528.516115,10360.6875,12530.18848,34809.21485,33100.74805,11,top+bot,59.24,0.5,68.7804
5881.838135,7813.744875,10750.76318,12853.93213,33821.17578,31575.46875,11,top+bot,58.99,0.49,67.9893
5448.94971,7352.075195,9884.6709,11936.50196,32147.78907,30419.26856,11,top+bot,58.99,0.55,73.1196
4935.724855,7337.461915,10293.27295,12374.92383,33422.43848,31133.55371,11,top+bot,58.19,0.47,66.5004
5999.35547,8421.00537,11396.60157,13863.86035,35432.71094,33259.27344,11,top+bot,58.19,0.5,69.2305
6471.41626,8036.19043,11026.08106,13402.78565,35882.73633,34092.91211,11,top+bot,56.36,0.47,67.3364
5881.83838,7899.800535,10951.4624,13235.25049,36135.1504,34446.68945,11,top+bot,59.87,0.52,70.2681
5257.07129,7234.62793,10080.22412,12239.0083,34408.46875,32628.22949,11,top+bot,59.84,0.57,74.385
6021.265385,7274.6792,10216.5957,12027.11231,32609.88184,29812.09473,11,top+bot,59.68,0.52,70.3462
5284.956785,7615.11304,10918.0127,13079.51416,34541.71484,31861.91699,11,top+bot,58.29,0.57,74.9658
5053.241945,6882.82837,10071.47559,11965.29004,34563.83985,31910.88282,11,top+bot,58,0.52,71.0379
5150.177245,6467.163085,9454.45508,11268.25049,33642.67285,30974.41602,12,top+bot,59.36,0.44,63.0156
5680.000485,6441.72534,9299.04248,10940.73193,31694.75,28947.24024,12,top+bot,56.89,0.43,63.2204
5459.572995,7395.37354,11085.26123,13084.70557,34675.9668,31901.08887,12,top+bot,57.59,0.48,67.6978
5749.714355,7496.042235,11003.43848,13121.9878,35718.31445,32775.125,12,top+bot,57.85,0.49,68.4882
5922.33838,6701.516115,9561.49463,11476.84326,33063.92871,30691.63965,12,top+bot,58.42,0.5,69.1319
5237.153075,7009.476075,10359.6582,12348.4961,34117.33594,31279.22657,12,top+bot,60.25,0.49,67.4383
5450.277585,7098.7793,10249.0166,12185.2085,32475.62891,29872.68946,12,top+bot,61.26,0.5,67.9156
6367.841795,8185.028805,11454.75293,13408.44873,35142.58594,31839.27051,12,top+bot,57.32,0.42,61.9756
5612.27881,7340.70923,10555.21094,12418.81348,34794.63282,32169.17578,12,top+bot,59.68,0.49,67.6875
5874.534915,6582.98657,9657.72705,11351.31006,34557.80469,31390.62305,12,top+bot,59.22,0.42,61.0026
5565.13916,7347.203855,10841.33496,12828.91992,35489.53126,32059.61621,12,top+bot,59.22,0.5,68.789
5119.635985,7590.75781,11531.94483,13532.09424,36293.03711,32675.9707,12,top+bot,59.46,0.48,66.8621
6056.454345,7739.595945,11412.55469,13454.22559,36117.04883,33047.49707,12,top+bot,62.95,0.47,64.3269
5334.088375,6936.95142,10124.48047,11972.36866,33359.08204,30387.44043,12,top+bot,57.99,0.5,69.3163
6482.703365,8209.92529,11650.82032,13793.07129,36683.72852,33864.60938,12,top+bot,58.23,0.47,66.4821
5493.43384,7497.124755,10867.58008,12858.1792,35836.98047,32830.8252,12,top+bot,61.14,0.48,66.1117
5999.35547,6756.180175,10197.04053,11933.67041,34867.54297,30642.67383,12,top+bot,57.97,0.44,63.6945
5690.62378,7777.48218,11503.64112,13673.67334,36011.45899,32549.27051,12,top+bot,55.92,0.45,65.6635
6173.971435,7884.10474,11161.42383,13173.42823,35532.27149,32677.19434,12,top+bot,58.21,0.5,69.2219
6071.724855,7394.29102,10927.79004,12802.49219,34527.63672,31084.5879,12,top+bot,57.85,0.48,67.5816
5658.09082,7127.464355,10510.9541,12496.68164,36106.49024,32929.9795,13,top+bot,60.31,0.55,72.607
5701.24658,7202.154055,10267.02832,12264.49317,34276.22657,31983.10743,13,top+bot,60,0.52,70.2146
5523.311035,7128.00562,10866.55127,12893.57422,34644.79297,31756.64063,13,top+bot,57.66,0.47,66.7424
6106.913815,7467.898435,10834.13086,12918.11426,34987.21484,31988.00391,13,top+bot,57.4,0.5,69.5694
5917.69092,6923.96167,10307.16748,12138.01612,34611.10547,31317.78711,13,top+bot,57.59,0.46,65.8309
5802.829345,7037.07886,10326.72314,12304.60694,34585.46094,31466.52051,13,top+bot,57.93,0.5,69.342
5721.828855,7658.952885,11010.12793,13093.67237,34379.30469,31468.96875,13,top+bot,58.09,0.52,71.0009
6314.72656,7963.12451,11278.75537,13280.55616,34799.66406,31658.09766,13,top+bot,57.69,0.5,69.4449
5942.920655,7662.199955,10841.33545,12862.42725,35322.59375,32636.79688,13,top+bot,60,0.42,60.6026
