R_610nm,S_680nm,T_730nm,U_760nm,V_810nm,W_860nm,DATE,location,weight,height,HU
5472.1875,8403.144531,12818.99023,14638.2959,35299.96875,32568.24609,4,mid,59,0.73,85.6405
4922.445801,7961.500488,11574.65723,13986.08984,34506.51953,32178.96875,4,mid,61.56,0.8,89.0024
5824.075684,9361.123047,13305.81348,15226.31934,36104.48047,34214.71484,4,mid,60.66,0.7,83.2849
6278.209961,9054.786133,13721.62012,16023.87988,38860.9375,37057.16797,4,mid,59.33,0.78,88.4725
6215.799805,7952.84082,12027.5166,14196.57031,35364.32813,34157.17969,4,mid,61.56,0.85,91.7133
5936.945313,8045.932617,12723.27246,14827.06738,35559.42188,32915.90234,4,mid,59.76,0.72,84.8076
7291.381348,9382.771484,14003.62695,16056.91504,36639.48047,35146.28516,4,mid,60.16,0.84,91.5351
5441.646484,7597.793945,12020.31152,14071.03711,36745.07422,35004.28516,4,mid,58.8,0.8,89.7313
6199.865234,8851.283203,13712.35645,15885.13281,38021.23047,36196.59766,4,mid,59.77,0.78,88.353
5759.009277,8352.269531,12111.91309,13876.60254,34486.40625,32399.31445,5,mid,58.76,0.76,87.48425
5485.466309,6876.874512,10169.7666,11774.63086,33731.16797,31219.24414,5,mid,58.38,0.74,86.41919
5172.086914,7121.510742,11262.80273,13089.4248,37085.98438,34530.54297,5,mid,59.03,0.69,83.14343
6225.094727,9019.06543,12936.32129,14996.96191,32901.51563,31579.14063,5,mid,58.24,0.66,81.43422
6789.443359,8161.755859,12390.83203,14365.52051,36809.43359,34917.37109,5,mid,59.61,0.75,86.66025
5757.681641,7775.317383,12106.7666,14180.52441,35616.74609,33705.47266,5,mid,59.87,0.61,77.39987
5824.075684,7853.254395,11473.79395,13374.46973,37805.01563,35176.88672,5,mid,57.14,0.69,83.72848
5743.074707,7551.248047,12213.80566,14344.75586,38374.20703,35956.66406,5,mid,61.81,0.72,84.20592
6804.049805,9053.704102,12405.24121,14200.3457,33262.54297,31220.46875,5,mid,62.54,0.61,76.47102
6606.195801,8619.636719,12859.12988,14945.99414,38198.22266,36296.97656,5,mid,58.07,0.74,86.50855
7211.708496,9529.986328,14123.01758,16344.79199,37624,36110.90625,5,mid,59.17,0.65,80.45793
6205.176758,8162.838379,12497.87207,14428.75977,36332.76172,34061.69531,5,mid,59.87,0.73,85.38748
7023.149902,8953.035156,13134.96191,15225.37598,37997.09375,35536.78516,5,mid,60,0.78,88.29057
6308.750977,7348.827637,11513.93359,13342.37891,38677.91016,35795.07813,5,mid,57.79,0.74,86.58936
6992.608887,8970.354492,13100.99707,15044.15527,36551.98828,34006.60938,5,mid,59.59,0.7,83.60894
7041.740234,8898.912109,12328.0498,14193.73926,37570.70313,35536.78516,5,mid,60,0.72,84.7369
6296.800293,8179.075195,12282.76367,14123.89355,38395.32813,36165.99219,5,mid,59.24,0.8,89.61451
5962.174805,8206.136719,12935.29199,15179.12695,39023.85156,36927.41016,5,mid,60.29,0.82,90.43309
7222.331543,8337.114258,12690.33691,14638.2959,35739.43359,33825.4375,5,mid,57.96,0.73,85.94413
5879.846191,8253.764648,13390.20898,15753.93652,37150.34375,35414.37109,5,mid,60.76,0.72,84.51352
4227.965332,5180.658203,7860.186523,9297.946289,28549.10742,25911.37305,6,mid,59.25,0.6,76.8831
5230.513672,8072.994141,12299.23145,14073.86914,30881.1875,29178.60156,6,mid,60.45,0.52,70.0296
