R_610nm,S_680nm,T_730nm,U_760nm,V_810nm,W_860nm,DATE,location,weight,height,HU
7034.436765,8707.85742,12562.71338,14750.61475,38090.11524,35389.27735,14,mit+top,58.34,0.44,63.5138
6208.49634,7212.4375,10903.08838,12758.13037,35164.70899,32395.64258,14,mit+top,59.79,0.45,63.8162
5982.093015,6963.47168,10664.82325,12605.69727,36532.88282,33594.68652,14,mit+top,60.88,0.5,68.0782
5565.802975,7453.82666,11202.07813,13315.00684,36081.85157,33798.50684,14,mit+top,58.31,0.5,69.179
5468.86792,7480.346925,11068.79395,13121.51612,35928.49219,33989.47364,14,mit+top,57.4,0.53,72.1186
6144.75806,8165.54443,11743.96485,13714.73096,35632.83399,33202.96289,14,mit+top,59.54,0.5,68.6519
5942.25659,8592.57544,12218.4375,14402.80371,37174.98242,35354.38868,14,mit+top,59.78,0.5,68.5491
5573.106445,7772.61108,11300.88379,13287.16309,35649.42774,33471.66016,14,mit+top,60,0.45,63.7159
5380.56421,7161.02051,10906.69092,12946.43018,35477.4629,33327.21192,14,mit+top,59.26,0.48,66.9515
5807.47705,7503.61963,10913.38086,12847.3252,36417.73633,33958.25684,14,mit+top,57.9,0.42,61.6787
6080.355955,8149.307615,11211.85596,13270.17383,36268.90039,34163.91211,14,mit+top,56.88,0.43,63.2254
6163.34839,7787.765625,11033.28565,12862.89893,35763.06446,33160.11719,14,mit+top,58.15,0.47,66.5186
5888.47754,8204.513185,11590.61084,13843.0957,36425.2793,33965.60254,14,mit+top,59.47,0.42,60.8745
6040.519535,8102.2207,11769.18115,14007.79883,36560.03321,34251.4375,14,mit+top,60.52,0.48,66.3886
5738.42749,7575.603275,10971.53174,12857.23584,36130.625,33273.35059,14,mit+top,56.97,0.51,70.6168
5375.916505,8316.547855,12044.49854,14253.20166,36061.74024,33942.34278,14,mit+top,60,0.5,68.4549
6231.070315,7990.72705,11039.9751,12853.93213,34680.49219,31972.70117,14,mit+top,59.17,0.44,63.1084
5820.75586,7269.808105,10552.12354,12352.74365,35888.76953,32800.22168,14,mit+top,57.9,0.44,63.7287
5444.302245,7330.425785,11246.84961,13626.00781,35587.07813,33561.63574,15,mit+top,59.14,0.41,59.9654
5603.647705,7050.60962,10303.56543,12368.78906,33871.45703,31901.70215,15,mit+top,56.65,0.5,69.8914
5730.45996,7677.354495,11560.24854,13763.81152,35732.89649,33989.47071,15,mit+top,59.38,0.48,66.8979
5788.88672,7431.09473,11352.34522,13436.29248,35758.03516,33486.9629,15,mit+top,60.54,0.52,69.9926
5745.73047,7054.93945,10388.47656,12266.85254,34006.71387,31735.83106,15,mit+top,59.41,0.48,66.8845
6100.27417,7899.259275,11182.52295,13097.44775,32851.23536,30812.2168,15,mit+top,61.41,0.5,67.8514
5398.490235,8304.640625,11824.75879,13840.73584,32449.98535,30768.14747,15,mit+top,59.44,0.48,66.8711
5759.009525,7568.567385,10809.4292,12755.77051,34086.66406,31899.25391,15,mit+top,59.77,0.5,68.5534
5887.149905,7629.726565,11088.86377,13006.83692,35055.59766,32139.18457,15,mit+top,61.91,0.43,60.7081
5217.23486,7215.1438,10558.29834,12508.95215,34983.69532,32438.48731,15,mit+top,60.75,0.5,68.1338
5282.301025,7191.32959,11106.36036,13116.32471,33633.62207,31278.00196,15,mit+top,61.8,0.53,70.3434
5913.707275,7665.988765,11110.99219,12996.45508,34841.39649,31854.57227,15,mit+top,58.43,0.47,66.3908
5328.112795,7636.76245,11074.96924,12942.65479,33544.1211,30827.51856,15,mit+top,59.15,0.45,64.1218
5508.04053,7885.18701,11384.25098,13445.25928,35165.21289,32662.50391,15,mit+top,60.12,0.5,68.4035
5707.886235,8226.70361,12045.0127,14270.19141,35062.63672,33378.01465,15,mit+top,58.44,0.41,60.333
5587.049075,6778.91211,10328.78125,12166.80322,33995.15137,31258.417,15,mit+top,59.16,0.48,66.9961
5851.296875,8157.426025,11334.84815,13257.43164,33148.90528,31185.5791,15,mit+top,58.4,0.44,63.4845
5987.40454,7888.97583,10956.09326,12988.43213,35274.82813,32813.68555,15,mit+top,58.66,0.5,69.029
6268.914795,7863.53784,11264.34668,13143.22461,35920.95117,33520.62793,15,mit+top,58.32,0.43,62.5059
5754.361815,7483.05298,11089.89307,13106.88623,35752.50586,33181.54004,15,mit+top,60,0.5,68.4549
5381.228025,7086.87207,10910.29297,12928.49707,35983.80274,33597.13574,16,mit+top,60.19,0.5,68.3736
5745.06665,7539.341065,10950.43262,12853.93213,34308.91016,31854.57227,16,mit+top,59.66,0.5,68.6005
6342.61206,7286.58618,10849.0542,12587.292,33861.39942,31293.91602,16,mit+top,56.03,0.53,72.6737
5830.715085,7060.893065,10438.39404,12248.91944,33373.66602,30858.12305,16,mit+top,59.3,0.48,66.9336
5835.362305,7466.816165,11200.02002,13273.94873,35713.28516,33316.8086,16,mit+top,57.92,0.54,72.7297
6711.09839,7466.81592,10904.11817,12782.6709,33987.10547,31601.17481,16,mit+top,57.32,0.52,71.3184
5776.93579,7535.01123,10599.46729,12407.95899,33899.11231,31505.0791,16,mit+top,60,0.46,64.706
5741.083255,7170.762695,10566.01758,12348.96826,34717.70313,31691.14942,16,mit+top,56.97,0.47,67.0576
5892.46143,7613.4895,10676.14453,12553.31348,35023.41797,32508.87402,16,mit+top,58.22,0.48,67.4162
5227.85791,7283.880125,10822.80908,13054.97364,34486.40625,32826.53907,16,mit+top,59.38,0.43,61.9757
5591.696775,6705.30469,10551.6084,12477.33252,35969.72461,32849.79688,16,mit+top,57.36,0.52,71.3019
5232.505615,8008.04614,11356.97656,13514.63282,35315.55469,33218.875,16,mit+top,62.29,0.47,64.6284
6193.88965,8070.28784,11621.48731,13655.73926,36404.66211,33389.64453,16,mit+top,59.39,0.53,71.3145
5546.54883,7162.644285,9993.769045,11790.67578,32995.04102,30485.37207,16,mit+top,58.71,0.44,63.3331
5925.6582,7333.67334,10703.93359,12630.70947,35038.50196,32193.0459,16,mit+top,57.82,0.49,68.5014
5796.190185,7816.991945,11038.43164,12896.87744,31850.62305,29957.15528,16,mit+top,62.53,0.53,70.0497
5871.21509,8362.01123,11591.125,13686.88721,33258.51954,31527.11524,16,mit+top,61.46,0.47,65.0074
5547.21289,7327.178465,10409.06055,12242.78418,34480.875,32079.20117,16,mit+top,58.65,0.5,69.0333
5807.47705,7929.0271,10894.34034,12806.26709,33387.24122,31202.10547,16,mit+top,58.65,0.4,59.1236
6010.64258,7624.85498,11124.88672,13054.50196,34984.69922,32518.05664,16,mit+top,58.97,0.56,73.9263
5602.983645,6706.387205,9753.95947,11463.15723,33098.62305,30430.28516,17,mit+top,58.91,0.47,66.1716
4458.35254,6057.45166,9476.583985,11302.22901,31850.62305,29573.3877,17,mit+top,58.37,0.45,64.4941
4962.282225,6773.499755,10419.86768,12426.83594,33711.05664,31814.78711,17,mit+top,59.43,0.4,58.7033
4877.961915,6886.616945,10088.45752,11981.80713,32967.38574,30761.41504,17,mit+top,61.88,0.5,67.6503
5342.71948,7477.64063,10393.10791,12149.3418,30365.79688,28460.03223,17,mit+top,59.42,0.51,69.5871
6241.029295,7312.565185,10386.93262,12313.10108,32450.48731,30365.40625,17,mit+top,57.83,0.42,61.7146
5631.5332,6758.886475,10423.98438,12452.32032,34553.7832,31942.09863,17,mit+top,55.65,0.38,58.5357
5263.04663,6953.188235,9721.024415,11194.62988,27061.7666,24864.73243,17,mit+top,58.88,0.39,57.8688
5409.113525,6929.37402,10515.58594,12479.69238,34095.71485,31641.57324,17,mit+top,54.88,0.52,72.3271
5512.687985,7214.061525,10182.63184,11948.3003,30938.00586,29010.28321,17,mit+top,58,0.51,70.1835
4457.688475,7156.149655,11059.53076,13261.67871,33687.92676,31657.48536,17,mit+top,60,0.41,59.5132
6308.087405,8135.776855,12017.22412,14096.04932,35045.03711,32548.04786,17,mit+top,57.38,0.49,68.694
5587.713135,7743.926025,11370.35645,13246.57715,35031.96485,31883.33985,17,mit+top,59.65,0.46,64.8694
6330.661135,7557.20142,10756.42432,12612.77637,33602.44922,30784.67383,17,mit+top,60.23,0.5,68.3564
6578.31055,7395.373535,10662.25,12649.58692,33188.125,31060.71777,17,mit+top,59.14,0.33,50.214
5099.71777,7054.939455,10100.29346,11883.646,32828.1045,30290.7334,17,mit+top,60.69,0.46,64.3839
5092.41455,7145.866215,10320.03321,12112.06006,32387.63477,30100.37989,17,mit+top,58.13,0.54,72.6464
5278.981445,6922.879395,10317.45996,12291.86475,34047.44336,31601.78711,17,mit+top,57.86,0.42,61.6992
5312.842285,7806.70874,10968.44434,12996.92676,33838.77344,32097.56348,17,mit+top,57.7,0.43,62.8158
5344.04736,7379.67798,10743.04443,12771.81641,34142.47657,32236.50391,17,mit+top,58.33,0.52,70.902
4868.00293,6162.45044,9747.26953,11640.60254,33956.93555,31374.70899,18,mit+top,57.67,0.51,70.3223
5364.629395,6653.34668,10272.68897,12124.32959,35278.84961,32551.71973,18,mit+top,57.43,0.45,64.9428
4987.511965,6573.24463,10120.87793,11988.41456,33707.53711,31139.06152,18,mit+top,57.93,0.4,59.5111
5685.312255,7392.12622,11003.43799,12925.66553,34054.98633,31618.31348,18,mit+top,57.65,0.3,46.9849
6043.839355,7227.05078,10614.39112,12516.50293,34781.05664,32254.25293,18,mit+top,58.01,0.53,71.8718
6152.72559,6911.51343,10397.22461,12136.6001,35108.39258,32191.82324,18,mit+top,59.37,0.47,65.9616
6105.58569,6830.32886,9868.71826,11417.38037,33017.16407,29637.04297,18,mit+top,57.61,0.44,63.8703
5443.63843,6939.657475,10329.81055,12140.84717,35482.99414,32301.99512,18,mit+top,57.97,0.47,66.6008
7070.95361,8089.77246,11126.94532,12731.23096,33452.1045,30809.76953,18,mit+top,59.1,0.45,64.1457
5927.650145,7343.415525,11014.75928,12791.16553,35617.24805,32505.81543,18,mit+top,57.81,0.5,69.3935
5942.920655,6731.82495,10032.36475,11693.93067,34110.29492,31230.87305,18,mit+top,57.55,0.44,63.8996
4941.03638,6702.05713,9887.24414,11495.72022,34290.8086,30984.20899,18,mit+top,58.19,0.43,62.5708
5744.40283,7578.30957,10937.56787,12850.15674,34349.13477,31507.52832,18,mit+top,58.61,0.53,71.6294
5707.22217,7220.01489,10625.7129,12454.68018,35563.44531,32079.20215,18,mit+top,58.47,0.34,51.9862
5960.18311,7647.58716,11017.84668,12844.02149,34402.9375,31329.41602,18,mit+top,58.07,0.45,64.6373
6480.04736,6789.19531,9681.39893,11076.1753,30688.10352,27750.64258,18,mit+top,58.07,0.49,68.3919
6015.954105,8057.298585,11435.19727,13394.76319,34222.92774,31202.10547,18,mit+top,59.06,0.5,68.8576
5873.87085,7341.25049,10555.72559,12286.67334,33915.20118,31128.65625,18,mit+top,59.59,0.48,66.804
6162.020505,7858.12549,11300.36963,13165.40527,35859.60547,32369.93555,18,mit+top,58.21,0.47,66.4912
6204.512695,8632.085205,12036.26465,14068.20557,34090.68555,31817.23633,18,mit+top,57.43,0.41,60.8628
4559.27124,5980.597165,9254.27124,10986.03662,31096.89649,29042.11036,19,mit+top,60.97,0.53,70.6775
6082.3479,7938.76904,11804.68897,13990.33741,35661.99805,33350.47168,19,mit+top,60,0.46,64.706
6221.775145,7578.85083,11346.16943,13288.5791,33390.76172,31039.2959,19,mit+top,57.56,0.48,67.7113
5498.74512,8123.869875,11962.67529,14063.01416,34214.38086,31541.19336,19,mit+top,56.05,0.34,53.5183
6614.16333,8152.55493,11268.97754,13150.30371,33061.41407,30814.66504,19,mit+top,60,0.36,53.6142
6311.40698,8195.312255,11752.19873,13758.14844,34473.83399,32456.84864,19,mit+top,63.05,0.41,57.9042
5772.952145,7244.911375,10393.62256,12223.90674,33603.95704,31092.5459,19,mit+top,58.28,0.42,61.4842
6179.94702,8331.70239,11459.89893,13324.91748,33887.54688,31384.50293,19,mit+top,60.28,0.56,73.4269
4999.46289,7767.740235,11602.96143,13795.43067,36361.41993,33702.41113,19,mit+top,57.11,0.3,47.373
6682.549075,8128.19946,11733.15821,13673.67285,35514.67188,32705.96192,19,mit+top,58.3,0.59,76.4811
5399.81836,7861.91431,11570.54053,13794.48682,34449.19727,32362.58985,19,mit+top,63.14,0.5,67.1113
6529.84302,8470.25732,11743.96485,13693.96582,33339.47266,31019.70899,19,mit+top,57.18,0.46,66.0223
5754.361815,7292.539795,10382.81543,12114.41943,32484.17578,29965.72461,19,mit+top,58.15,0.5,69.2476
5660.08252,7909.00122,11154.73389,13026.65821,33682.89942,30951.76856,19,mit+top,57.78,0.35,53.7041
5111.6687,7539.34082,10168.73706,12089.87891,30600.61329,30986.65723,19,mit+top,59.85,0.3,45.3908
5401.14624,7408.363035,10898.97168,12901.59668,32999.56739,30558.81934,19,mit+top,57.93,0.49,68.4532
5567.131105,7795.34302,11150.61719,13202.68799,35714.29102,33389.64356,19,mit+top,57.93,0.36,54.8575
5309.52246,7754.20923,10679.74658,12505.64844,32807.99317,30754.68262,19,mit+top,59.18,0.35,52.8399
5259.72705,7269.266845,10616.96436,12473.08545,34342.09571,31301.26172,19,mit+top,58.58,0.44,63.3966
5543.89307,7355.32251,10866.03663,12721.31983,33787.48535,31577.917,19,mit+top,61.26,0.37,54.1205
5231.177735,7392.66748,11139.81006,13096.97559,34686.02539,32100.625,20,mit+top,57.44,0.44,63.9533
5628.21338,7714.158205,11053.86963,12901.59668,31955.20996,30102.21582,20,mit+top,57.97,0.35,53.5871
5436.999025,7962.04199,11306.54492,13316.42237,33827.71094,31723.58887,20,mit+top,64.19,0.4,56.1235
5659.418455,7583.72168,11710.51514,13359.84033,30980.24219,28158.89356,20,mit+top,57.03,0.38,57.7561
5454.261475,7499.831055,11184.58106,13172.48438,34602.05371,31800.09766,20,mit+top,58.45,0.52,70.8525
5346.039305,7643.25708,11611.70996,13711.42774,35882.23438,33119.10938,20,mit+top,60.47,0.5,68.2537
6286.84131,7424.59985,10838.76221,12897.34961,34051.4668,31908.43457,20,mit+top,61.2,0.44,62.1159
4781.026855,6867.67383,10883.53321,12950.67774,35581.04493,33215.81445,20,mit+top,60.16,0.5,68.3864
4869.99463,6786.489255,10884.04785,13013.44385,35770.10352,33229.28223,20,mit+top,59.19,0.4,58.8327
6027.904785,7644.88086,11400.71827,13446.20313,35730.38282,33399.4375,20,mit+top,58.59,0.47,66.3177
5830.71509,6949.39966,10783.18408,12861.95459,35503.10743,33146.65332,20,mit+top,59.55,0.38,56.3269
5496.089355,7198.906985,11123.34229,13089.42481,34353.66114,32118.98731,20,mit+top,57.48,0.35,53.8888
5298.89966,7106.356445,11032.771,13008.25293,35489.02735,31465.90821,20,mit+top,56.62,0.46,66.2837
5770.960205,6815.71582,10122.93653,11791.14795,32738.60254,29821.8877,20,mit+top,59.16,0.49,67.9149
5911.051755,7008.935055,10577.33936,12459.87109,32820.06055,30831.19141,20,mit+top,56.24,0.43,63.5451
5669.377685,7393.749755,11111.50684,13286.21924,34444.16797,32726.77246,20,mit+top,58.98,0.38,56.6509
5571.778565,7805.626465,11537.09083,13559.46631,35795.24415,33417.79981,20,mit+top,62.54,0.39,55.8366
6272.23462,8106.550535,11675.00684,13694.43799,36397.62305,33856.65332,20,mit+top,57.37,0.42,61.95
5559.827635,7438.13086,10818.6919,12519.80616,34630.21289,31522.83008,20,mit+top,56.14,0.37,57.1085
5898.43677,7955.00586,11676.55079,13771.83447,36179.9043,33851.14356,20,mit+top,60.75,0.43,61.2897
5902.42041,6925.585695,10445.59815,12336.69825,34063.03125,31637.90039,21,mit+top,60,0.44,62.7028
6063.75757,7722.276855,11346.68409,13331.9961,35109.4004,32689.43653,21,mit+top,56.87,0.39,58.9781
6041.84741,7175.092775,10795.02051,12678.8462,35357.28906,32620.27149,21,mit+top,58.05,0.35,53.5378
5641.492185,6429.2771,9969.582035,11693.93018,32608.37305,29938.79297,21,mit+top,56.38,0.43,63.4752
5292.92407,6797.313965,10632.917,12639.67627,34487.41211,32163.66797,21,mit+top,61.14,0.4,57.7797
6126.83203,7854.337155,11415.12745,13370.22266,34465.28711,31980.65821,21,mit+top,58.35,0.5,69.1619
5812.124755,7594.005125,11176.86231,13092.25635,36110.51367,33382.91114,21,mit+top,58.21,0.42,61.52
5749.050295,7145.86621,10485.7378,12234.28956,34855.97852,31846.61524,21,mit+top,57.25,0.3,47.2725
6683.876955,8208.843015,11531.94434,13330.1084,34364.72266,31750.52051,21,mit+top,60.26,0.34,50.8438
6356.55469,7526.35132,11123.34229,12960.58789,35787.70313,32477.04785,21,mit+top,56.82,0.5,69.8184
6290.160885,7760.7041,11584.43555,13569.37695,34744.35156,32469.70313,21,mit+top,59.39,0.44,63.0009
5014.733645,7352.075195,10707.021,12421.17285,32231.25782,29355.49024,21,mit+top,58.25,0.45,64.5514
5324.793215,7571.273435,11092.46582,13047.89502,34095.21192,31621.98633,21,mit+top,57.66,0.38,57.3996
4747.166015,7082.542235,10395.68067,12233.81739,31949.17578,29913.69825,21,mit+top,60.31,0.37,54.6782
5539.90967,7415.39917,10873.24121,12852.04444,33935.81641,31659.93457,21,mit+top,60.93,0.3,44.6003
6218.455325,7848.3833,11668.83155,13582.11865,33461.65821,30690.41504,21,mit+top,59.02,0.42,61.1051
6815.336915,8178.533935,11609.65137,13481.12598,36194.98828,32993.63477,21,mit+top,57.92,0.4,59.5165
5681.328615,7975.031495,11189.21289,13164.46143,34406.95899,31953.11524,21,mit+top,58.34,0.37,55.8296
6022.593505,7814.82715,11182.52295,13161.15821,35488.02344,33109.92774,21,mit+top,60,0.38,56.0707
5903.08423,8429.124025,12114.48584,14222.99854,35447.79688,33302.72949,21,mit+top,58.77,0.32,49.0764
