R_610nm,S_680nm,T_730nm,U_760nm,V_810nm,W_860nm,DATE,location,weight,height,HU
6541.129883,8339.279297,11466.58887,13640.6377,34484.39453,31984.33203,3,bot,63.77,0.86,91.6999
4613.050293,7253.571289,10669.96973,12803.43555,35099.84375,33420.24609,4,bot,58.07,0.73,85.912
5112.33252,7350.992676,10730.69336,12914.81055,33798.54688,32256.08984,4,bot,59.39,0.78,88.4562
4834.806152,8054.592285,11461.44336,13683.11133,35104.875,33137.47266,4,bot,60.7,0.75,86.3527
5464.220215,7886.811035,11626.11914,13706.70801,35992.85547,32982.00391,4,bot,60.48,0.82,90.3842
6029.896484,8863.19043,12170.57813,14435.36621,35813.85156,33859.71484,4,bot,59.59,0.87,93.2286
4794.969727,8024.283203,11485.11523,13843.56738,35485.00391,33796.05859,4,bot,62.65,0.71,83.3277
5284.957031,7716.864258,10597.92383,12742.08496,34830.33594,33479.00781,4,bot,63.53,0.82,89.6051
4585.164551,8289.486328,11299.85449,13731.24805,33535.07031,31986.7793,4,bot,59.33,0.7,83.6879
5996.699707,8299.228516,11704.33984,13691.60645,34563.83984,31700.33008,4,bot,62.21,0.8,88.832
6675.245605,8534.12207,11850.48926,13928.51465,36127.60938,33851.14453,4,bot,60.61,0.77,87.5507
5612.942871,8300.310547,10858.31738,13220.62109,32638.03906,31482.43359,4,bot,61.63,0.74,85.489
4878.625977,7906.294922,11331.76074,13475.46289,33161.97656,31251.07031,4,bot,59,0.73,85.6405
5003.446777,7935.521484,11140.3252,13225.34082,34144.48828,31843.55469,4,bot,61.56,0.8,89.0024
4960.95459,8117.375,11413.06934,13730.30469,35330.13672,32993.02344,4,bot,60.66,0.7,83.2849
5108.349121,8888.086914,12055.30566,14918.62207,35875.19531,35863.63281,4,bot,59.33,0.78,88.4725
6142.766602,7737.431152,11241.18848,13169.65234,35964.69531,33017.50391,4,bot,61.56,0.85,91.7133
4713.969238,6388.685059,9457.542969,11100.71582,33299.75,30343.98438,4,bot,59.76,0.72,84.8076
6197.209473,8544.947266,11438.7998,13763.33984,35423.66016,33743.42188,4,bot,60.16,0.84,91.5351
4850.740723,7724.441895,11224.72168,13544.36426,33851.84766,31704.00391,4,bot,58.8,0.8,89.7313
5172.086914,8156.34375,11279.27051,13677.44824,34494.44922,33414.125,4,bo,59.77,0.78,88.353
5173.415039,7093.366699,10295.33203,11994.5498,32179.4668,29299.79297,5,bot,58.76,0.76,87.48425
5077.807617,6771.875977,9836.297852,11493.36035,32067.8418,29436.89648,5,bot,58.38,0.74,86.41919
4484.246094,6806.514648,10345.76367,12205.0293,33660.77344,31596.2793,5,bot,59.03,0.69,83.14343
4797.625488,6239.305176,9230.083984,10968.5752,30943.53711,28688.94531,5,bot,58.24,0.66,81.43422
5859.928223,7204.860352,10442.51074,12308.85449,34953.02344,32346.67578,5,bot,59.61,0.75,86.66025
5052.578125,6824.916504,10187.2627,11904.88281,33541.10547,30394.17383,5,bot,59.87,0.61,77.39987
5044.61084,6993.780762,10324.15039,12155.00488,34271.19922,31449.38281,5,bot,57.14,0.69,83.72848
4124.391113,6352.963379,9866.145508,11814.27246,34733.79297,32584.16016,5,bot,61.81,0.72,84.20592
5546.548828,7535.01123,10381.78613,12403.24023,32722.51367,30875.25977,5,bot,62.54,0.61,76.47102
5704.566406,7040.326172,10401.3418,12251.27832,35078.72656,32314.84961,5,bot,58.07,0.74,86.50855
5979.4375,7489.547852,10835.6748,12978.99316,34855.47656,32956.29688,5,bot,59.17,0.65,80.45793
4785.674316,7302.281738,10639.09277,12962.00391,32811.00781,31404.08789,5,bot,59.87,0.73,85.38748
5967.486328,7640.009766,11028.13965,12806.26758,33525.01563,30684.29492,5,bot,60,0.78,88.29057
5561.155762,7220.014648,10709.08008,12676.95898,34757.92969,32284.24609,5,bot,57.79,0.74,86.58936
5587.712891,7033.831543,10060.66895,11736.87598,32496.24414,30368.4668,5,bot,59.59,0.7,83.60894
6199.865234,7459.23877,10592.77734,12223.90723,33793.51953,30763.86328,5,bot,60,0.72,84.7369
5176.070801,6854.143066,10442.51074,12354.15918,33697.98438,31324.51953,5,bot,59.24,0.8,89.61451
5781.583496,7584.804199,11415.12793,13562.29785,37285.10156,34116.78125,5,bot,60.29,0.82,90.43309
5964.830566,7387.796387,10660.70605,12719.43262,31749.05469,29971.8457,5,bot,57.96,0.73,85.94413
5542.56543,7905.212891,11071.36719,13284.80371,34449.19531,32493.57422,5,bot,60.76,0.72,84.51352
4772.395508,6534.816895,9772.485352,11550.93555,33549.14844,30467.62109,6,bot,59.25,0.6,76.8831
4371.376465,5743.538086,8596.082031,10288.99805,30850.01172,29824.94727,6,bot,60.45,0.52,70.0296
6369.833496,7597.793945,10528.96582,12344.7207,33675.85938,30855.67383,6,bot,58.74,0.58,75.5661
4789.658203,7198.365723,10217.11035,12255.05371,34452.21484,32662.50391,6,bot,61.75,0.6,75.997
4497.524902,6441.725586,9712.791016,11773.68652,35047.55078,33568.36719,6,bot,61.22,0.63,78.3824
4274.441406,7044.65625,10393.1084,12519.33398,35553.39063,34360.38672,6,bot,63.14,0.67,80.5457
5573.106445,7460.321289,10754.36523,12708.10645,36534.89453,34012.73047,6,bot,59.16,0.66,81.137
5022.036621,7527.433594,10684.37891,12613.7207,34670.4375,32352.79688,6,bot,61.51,0.78,87.8823
7953.992676,8274.332031,11267.94824,13234.7793,37093.02344,34623.57813,6,bot,58.88,0.52,70.6754
6158.700684,7795.884277,10936.53809,12937.46387,34229.96875,31669.72656,6,bot,58.59,0.64,79.9647
4752.477539,6978.625977,10013.32422,12046.46191,34099.23438,32638.02148,6,bot,58.59,0.64,79.9647
5047.266602,7778.564941,10691.58301,12848.74121,33196.16797,31408.98633,6,bot,60.4,0.75,86.4372
5047.266602,7098.779297,10491.91309,12537.26758,33278.63281,30970.74414,6,bot,58.74,0.73,85.7163
4764.428223,7315.271484,10632.91699,12750.58008,33466.6875,31745.62305,6,bot,59.5,0.74,86.0973
6515.900391,7536.093262,10585.57324,12443.82617,35714.29297,33431.26563,6,bot,58.34,0.68,82.7147
5623.565918,7878.151367,11186.63965,13332.94043,35891.28516,33826.66016,6,bot,62.14,0.66,80.1799
5586.385254,7516.609375,10995.2041,12797.77246,35972.74219,32830.21094,6,bot,58.86,0.6,77.0218
5814.780273,7831.605469,11308.08887,13301.79297,36221.13281,33521.85156,6,bot,58.86,0.68,82.5517
4822.85498,6541.312012,10130.65527,12076.66504,34435.11719,31893.74414,6,bot,60,0.68,82.1952
6044.503418,7822.945801,11166.05566,13193.24902,34950.00391,32793.48828,6,bot,60.9,0.71,83.847
4952.987305,6585.692871,10448.68652,12506.12012,36986.42578,34179.21484,7,bot,58.44,0.65,80.6974
5644.812012,7017.594727,10242.84082,12189.92773,33479.76172,31358.79492,7,bot,58.14,0.61,78.0049
4871.986328,6566.208496,10393.1084,12508.00781,34957.04297,32488.67773,7,bot,59.88,0.62,78.1211
5205.28418,6761.05127,10599.98242,12689.22852,36631.43359,33892.76563,7,bot,58.19,0.64,80.0982
5597.008301,6570.538086,10102.86621,11933.19824,33425.45703,30433.3457,7,bot,57.18,0.67,82.4336
4990.167969,6084.513184,9528.55957,11389.53613,31958.22656,29567.87891,7,bot,58.69,0.69,83.2484
5481.48291,6669.041992,10303.56543,12336.22559,35186.33203,32525.40039,7,bot,59.04,0.6,76.9578
5161.463867,6758.886719,10341.64648,12375.86816,35033.47266,32696.78125,7,bot,59.04,0.73,85.6289
5829.387207,6761.05127,9871.291016,11752.92188,33864.92188,32223.03906,7,bot,58.76,0.67,81.9295
5855.944824,6580.280273,9918.635742,11739.70801,35059.62109,32387.07422,7,bot,59.53,0.67,81.6849
4910.495117,5882.093262,9120.986328,10775.08496,32652.11914,30219.12109,7,bot,61.73,0.65,79.6223
6217.127441,7336.920898,10941.68457,12842.13379,33922.24219,31290.24414,7,bot,60,0.6,76.6167
4917.134277,6155.955566,9559.436523,11314.97168,31804.36328,28873.79102,7,bot,59.11,0.68,82.4734
