R_610nm,S_680nm,T_730nm,U_760nm,V_810nm,W_860nm,DATE,location,weight,height,HU
4765.756348,6868.214844,9382.40918,11255.50879,31854.64648,29991.43164,6,top,61.51,0.78,87.8823
6753.590332,6427.65332,8573.439453,9953.927734,30329.08984,27583.54688,6,top,58.88,0.52,70.6754
5247.776367,7194.035645,8807.073242,10875.13379,28385.18945,27584.77148,6,top,58.59,0.64,79.9647
4290.375977,6815.174316,9018.064453,11059.18555,31239.19531,29673.1543,6,top,58.59,0.64,79.9647
4153.604004,7266.560547,9214.646484,11662.31152,31562.00391,31899.86523,6,top,60.4,0.75,86.4372
4091.193848,5746.785645,7867.391113,9388.556641,26588.11133,25171.99219,6,top,58.74,0.73,85.7163
4374.032227,5898.330078,8753.553711,10517.41113,31326.68555,28387.80859,6,top,59.5,0.74,86.0973
6215.799805,6597.599609,9187.885742,10780.74805,32254.89063,29345.08594,6,top,58.34,0.68,82.7147
4808.248535,5929.721191,8316.132813,9822.731445,31682.68164,28708.5332,6,top,62.14,0.66,80.1799
4676.788574,6128.894043,8425.230469,9959.59082,28827.66992,26741.33984,6,top,58.86,0.6,77.0218
5022.036621,6124.564453,8374.798828,9532.023438,28096.57031,26686.25391,6,top,58.86,0.68,82.5517
4255.851074,5466.428223,7942.524902,9350.802734,28867.89648,26298.20117,6,top,60,0.68,82.1952
4613.050293,6672.289551,9005.713867,10993.11621,30676.03711,29729.46484,6,top,60.9,0.71,83.847
4755.133301,6653.887695,9671.62207,11473.54004,32624.9668,29800.46484,7,top,58.44,0.65,80.6974
5500.073242,6827.081543,8864.709961,10815.6709,32139.24219,29965.72461,7,top,58.14,0.61,78.0049
4554.623535,6687.443848,9391.672852,11247.01367,32122.14648,29903.29297,7,top,59.88,0.62,78.1211
4735.214844,6683.114258,9385.49707,11370.65918,33897.10156,31857.02148,7,top,58.19,0.64,80.0982
4824.183105,6363.788086,8818.394531,10511.74805,30075.66992,27715.75391,7,top,57.18,0.67,82.4336
4720.608398,6033.637695,8507.569336,9959.59082,27824.04102,24892.88867,7,top,58.69,0.69,83.2484
5350.022949,6065.028809,8449.932617,9826.506836,30254.67383,27725.54883,7,top,59.04,0.6,76.9578
6507.933105,7051.150879,9569.728516,11195.10156,32220.69922,28966.82617,7,top,59.04,0.73,85.6289
5494.761719,6590.022461,9065.408203,10750.54395,32839.16797,30811.60547,7,top,58.76,0.67,81.9295
5103.037598,6440.643066,8996.450195,10677.86719,30843.97852,28402.49805,7,top,59.53,0.67,81.6849
5582.401367,7039.243652,9749.842773,11654.76074,34031.85547,31803.1582,7,top,61.73,0.65,79.6223
5126.939453,6103.997559,8600.199219,10119.10352,30657.93555,27703.51367,7,top,60,0.6,76.6167
4789.658203,6723.165039,9242.435547,11180.94336,32628.98828,30418.65625,7,top,59.11,0.68,82.4734
5531.942383,6905.018555,9717.936523,11467.87695,34134.42969,31814.17578,7,top,60,0.69,82.8447
5863.912109,6924.50293,9343.298828,11078.06348,32290.08789,29973.06836,7,top,60.49,0.64,79.3329
5160.13623,6776.206055,9604.72168,11420.68359,32903.52734,30552.08789,7,top,60.32,0.6,76.5032
4706.001953,6725.330078,9446.22168,11299.87012,31402.10742,29467.5,7,top,58.65,0.68,82.6175
6715.082031,7999.386719,10475.44629,12292.80859,32835.14453,30547.19141,7,top,58.32,0.72,85.233
4809.576172,7759.080566,10563.95898,12955.39648,33569.26172,31823.96875,7,top,61.19,0.64,79.101
4992.82373,6783.783203,9792.041016,11674.58105,34572.89063,31943.93359,7,top,58.7,0.58,75.5808
5772.288086,6753.474121,9213.617188,10963.85645,31559.99414,28725.66992,8,top,59.12,0.55,73.069
4927.757324,7177.798828,9710.732422,11664.19922,33164.99609,31404.08789,8,top,59.7,0.57,74.4373
3954.422363,5805.238281,8558.000977,10330.52734,32610.88672,30391.72461,8,top,59.2,0.51,69.6794
4860.035645,6355.128418,8547.708984,10243.69238,30163.16016,28587.3418,8,top,59.47,0.58,75.2973
5227.85791,6357.293457,9406.082031,11161.12305,33273.60547,30703.88086,8,top,58.65,0.53,71.6132
5604.975586,6987.285645,9977.301758,11863.35352,35155.15625,32388.29688,8,top,57.55,0.53,72.0579
4700.69043,6775.123535,9564.582031,11345.1748,32980.96094,30418.65625,8,top,60.15,0.55,72.6691
4698.034668,6701.516113,9073.642578,10860.97559,31259.30664,29692.74023,8,top,58.66,0.56,74.0446
4885.265137,6699.351074,8928.521484,10838.32324,31361.88281,29943.68945,8,top,60.3,0.6,76.5103
4501.508301,6938.575195,9780.719727,11897.33203,33133.82031,31630.55469,8,top,60.39,0.68,82.0736
4898.543945,6849.812988,9181.710938,11055.41016,32385.62305,30738.15625,8,top,59.42,0.6,76.8227
4706.001953,6735.072266,9230.083984,11161.12305,31129.58008,29315.70508,8,top,54.64,0.68,83.8841
5197.316895,6958.059082,9400.935547,11313.08398,31721.90234,29833.51758,8,top,60.86,0.66,80.59
5537.253906,6704.763672,9268.166016,10941.2041,32900.51172,31052.75977,8,top,56.92,0.64,80.5231
4550.640137,7155.067383,9529.588867,11753.86523,31851.62891,30910.75977,8,top,58.81,0.62,78.4889
5879.846191,7819.698242,10123.45117,12309.79785,33503.89453,32109.19336,8,top,59.44,0.58,75.3084
4723.26416,7567.484863,10272.68848,12558.97656,33574.28906,31701.55469,8,top,58.37,0.62,78.6404
5182.709961,7582.63916,9801.303711,12065.33887,31236.17773,29789.44727,8,top,60.26,0.65,80.1014
4419.180176,6473.116699,8925.433594,10679.75488,31241.20508,29253.27539,8,top,62.23,0.57,73.4926
4747.166016,7132.335449,9854.823242,11826.54297,33339.97656,31557.10547,8,top,60,0.67,81.5359
4736.542969,5601.73584,7778.87793,9068.588867,26767.11523,24876.97461,9,top,60,0.42,60.6026
5611.614746,6508.837891,8818.394531,10322.97656,30576.47852,28593.46289,9,top,57.84,0.38,57.2976
4865.347168,7623.772949,10535.14063,12945.01465,33001.07422,31115.19141,9,top,58.43,0.4,59.2421
5423.056152,7788.307129,10546.46191,12762.84961,33383.21875,31290.24414,9,top,58.05,0.45,64.6469
4964.937988,8362.010742,11782.56055,14507.09961,36046.15234,34113.10938,9,top,59.78,0.47,65.7744
5152.168945,8777.675781,11592.1543,14287.18066,35478.97266,33749.54297,9,top,54.74,0.46,67.1619
5020.708984,6680.949219,8856.475586,10632.5625,30707.21094,29105.1543,9,top,59.46,0.5,68.6862
4854.724121,7400.785645,9853.793945,12066.28223,33224.32813,32384.625,9,top,59.22,0.48,66.9693
4561.263184,7780.729492,10626.74219,13178.14746,33349.02734,31950.05469,9,top,59.39,0.5,68.7162
5300.891113,7557.742676,10225.34473,12344.7207,31972.30664,30019.58594,9,top,61.43,0.52,69.627
5322.137207,8373.917969,11052.84082,13602.88379,34490.42969,33283.14453,9,top,59.68,0.6,76.7303
5145.529785,7174.55127,10327.2373,12524.05371,32800.95313,30784.67383,9,top,57.92,0.5,69.3463
4929.085449,7201.612793,9905.255859,11885.06152,32962.85938,31335.53711,9,top,60.37,0.53,70.9193
5593.024414,6417.911133,8660.922852,10322.97656,31914.98438,29504.22266,9,top,58.19,0.45,64.58
5788.222656,7410.527832,10153.29883,12234.28906,33735.19141,31397.96875,9,top,59.76,0.78,88.3557
5409.777344,8134.694336,10572.19336,12962.94824,33524.00781,32690.66016,9,top,59.84,0.57,74.385
6444.194824,8930.303711,11805.2041,14401.3877,35518.19141,34004.16406,9,top,58.28,0.6,77.2283
4728.575684,7888.975586,10547.49121,13142.28125,34551.77344,33388.41797,9,top,59.13,0.56,73.8652
6526.523438,7583.72168,10655.56055,12558.97656,34427.07422,31834.98633,9,top,61.17,0.6,76.2021
5472.1875,7566.402344,10254.16309,12409.84668,34478.35938,32330.76367,9,top,58.74,0.51,69.8726
5488.12207,6542.39404,9652.06641,11669.86230,32974.92969,31303.70898,10,top,57.88,0.44,63.7384
4533.37744,6788.11279,9320.65625,11417.85156,33911.17969,32161.83203,10,top,58.65,0.48,67.2240
4676.78857,7090.11963,9435.92969,11569.81348,33364.11328,32433.58984,10,top,56.42,0.45,65.4248
4514.78711,6972.13135,9392.70215,11460.32520,32575.68945,31229.03711,10,top,57.56,0.41,60.7946
5145.52979,7515.52686,9665.44629,11930.36719,32863.30469,31914.55469,10,top,57.56,0.42,61.8528
5861.25635,7485.21777,10147.12305,12196.53516,33330.92578,31175.17383,10,top,58.04,0.46,65.6208
4972.90527,7708.20459,10418.83887,12761.90625,34288.29297,32683.31445,10,top,58.58,0.45,64.3939
4445.73730,6360.54102,9288.75000,11163.95410,34901.73438,32575.58984,10,top,59.26,0.42,60.9821
5040.62695,6869.29736,9572.81641,11482.97852,35393.49219,33098.29688,10,top,59.14,0.41,59.9654
4582.50879,6360.54102,8998.50879,10785.46680,30985.77344,28718.32617,10,top,56.93,0.43,63.2005
4343.49072,6585.69287,8633.13379,10591.97656,28918.17773,27879.78906,10,top,58.85,0.45,64.2650
5052.57813,7553.41309,10470.29980,12616.55176,34373.77344,32466.64258,10,top,58.59,0.56,74.0714
4316.93311,7113.93359,10308.71191,12621.27148,35166.21875,32876.73047,10,top,60.00,0.55,72.7273
4790.98584,7373.72412,9826.00488,11938.86133,31496.63867,30011.01758,10,top,59.87,0.55,72.7777
4798.95313,7204.86035,9735.43359,11920.92871,32960.85156,31177.62305,10,top,58.07,0.5,69.2819
5632.86084,7094.44922,9676.76758,11468.82031,32104.04492,29638.87891,10,top,57.62,0.56,74.4422
4381.99951,6422.24121,8821.48242,10572.15527,28810.57422,26991.06445,10,top,57.29,0.52,71.3307
5227.85791,7454.90869,10021.55762,12242.78418,34060.01563,32061.45117,10,top,59.52,0.52,70.4120
5393.84277,7413.77539,10121.39258,12269.21191,34798.15234,32267.10742,10,top,57.53,0.57,75.2513
5044.61084,7610.78320,10445.59863,12682.62207,34813.23828,33017.50391,10,top,58.95,0.5,68.9047
5246.44824,7706.04004,10875.81445,13231.00391,35965.70313,33765.45313,11,top,57.93,0.45,64.7041
4397.93408,7056.56348,10064.78516,12124.80176,31710.83984,29327.94727,11,top,57.93,0.52,71.0668
5446.95801,7583.72168,11107.38965,13240.44238,35291.92188,31634.22656,11,top,59.36,0.48,66.9068
5373.92480,7776.39990,11052.84082,13387.68359,35411.59375,32679.64258,11,top,57.40,0.53,72.1186
5611.61475,7685.47314,10334.44238,12461.75879,34199.79688,32699.22852,11,top,60.97,0.46,64.2531
5452.26953,7367.22949,10758.48242,13041.28809,36878.82422,33734.85156,11,top,58.38,0.42,61.4330
6391.07959,7642.17480,10523.81934,12199.36621,30775.59375,27732.89258,11,top,57.44,0.52,71.2689
6311.40674,7890.05811,10461.03711,12488.18750,34899.72266,31917.00391,11,top,60.78,0.46,64.3418
5291.59619,7721.19434,10698.78711,12839.30273,35300.97266,32797.16016,11,top,58.36,0.5,69.1576
5676.68115,7872.73877,10205.78906,12376.81152,34689.54297,32706.57422,11,top,59.24,0.5,68.7804
6013.96191,8158.50879,10994.17480,13331.99609,34359.69531,32187.53906,11,top,58.99,0.49,67.9893
5496.08936,7585.88672,9967.00879,12180.48926,33105.66016,31412.65820,11,top,58.99,0.55,73.1196
5154.82471,7632.43262,10592.77734,12766.62500,35140.07031,32365.03906,11,top,58.19,0.47,66.5004
6272.89844,8370.67090,11276.18262,13752.95703,36586.17969,33645.48828,11,top,58.19,0.5,69.2305
7130.70801,8491.90625,11236.04297,13630.25586,36732.00000,34382.42188,11,top,56.36,0.47,67.3364
5797.51807,8229.95117,10988.00000,13515.10449,36175.87891,34945.52734,11,top,59.87,0.52,70.2681
4902.52783,7500.37207,9893.93457,12371.14844,34701.61328,33879.30078,11,top,59.84,0.57,74.3850
6453.48975,7164.80957,9994.79785,11587.74609,31329.70117,27914.06641,11,top,59.68,0.52,70.3462
5805.48535,8169.33301,11543.78125,13684.05566,35622.77734,31954.95117,11,top,58.29,0.57,74.9658
5433.67920,7214.60254,10295.33203,12188.98438,34980.17578,31737.05469,11,top,58.00,0.52,71.0379
4979.54492,6219.82080,8842.06641,10662.76563,32487.19336,29817.60352,12,top,59.36,0.44,63.0156
5464.22022,6530.48731,8803.98535,10496.64648,29949.96484,27882.23828,12,top,56.89,0.43,63.2204
5550.53272,8093.56104,11842.25586,13970.98828,34832.34375,31954.95117,12,top,57.59,0.48,67.6978
5578.41797,7988.56201,11266.91992,13575.51172,35100.85156,32808.17578,12,top,57.85,0.49,68.4882
5822.74756,6766.46387,9321.68555,11385.76074,32659.15820,30270.53516,12,top,58.42,0.5,69.1319
5838.68213,8025.36572,11425.41992,13568.90430,34543.72656,31192.31250,12,top,60.25,0.49,67.4383
5364.62940,7882.48096,10920.07129,13121.51563,32150.30469,30057.53516,12,top,61.26,0.5,67.9156
6547.76953,8714.89356,12065.59766,14124.83691,35552.38281,31761.53711,12,top,57.32,0.42,61.9756
5573.10645,7583.72168,11049.75293,13127.17871,35731.38672,33146.03906,12,top,59.68,0.49,67.6875
6523.86768,7112.85107,10092.57422,11846.36328,35324.10156,31280.45117,12,top,59.22,0.42,61.0026
5788.22266,8391.23731,11909.15527,14089.91406,35871.17188,32305.05664,12,top,59.22,0.5,68.7890
5470.85986,8016.70606,12119.11719,14160.70410,37491.25781,32649.03906,12,top,59.46,0.48,66.8621
6628.77002,8770.09863,12304.37793,14485.39063,37231.80078,33425.14453,12,top,62.95,0.47,64.3269
5441.64648,6894.19434,9831.15137,11636.82715,33445.56641,29850.65430,12,top,57.99,0.5,69.3163
6942.14941,8855.61328,12327.02051,14576.94531,37829.15234,34480.35156,12,top,58.23,0.47,66.4821
5725.81250,7655.16406,10991.08691,12936.51953,36394.10547,32411.55664,12,top,61.14,0.48,66.1117
6125.50391,6832.49365,10387.96191,12164.44336,34922.85156,30523.93164,12,top,57.97,0.44,63.6945
6129.48779,8569.84375,12072.80176,14338.14941,35652.94922,32219.36523,12,top,55.92,0.45,65.6635
6533.16260,9032.05469,12238.50684,14520.31348,35712.28125,32650.26367,12,top,58.21,0.5,69.2219
6422.94873,8380.41309,11961.64551,13959.66211,34579.92969,30697.75977,12,top,57.85,0.48,67.5816
5995.37207,7540.42334,10955.06445,13119.62793,37414.82813,33728.73047,13,top,60.31,0.55,72.6070
5506.71240,8051.34473,10739.95703,13144.16895,35112.91797,33953.97266,13,top,60.00,0.52,70.2146
5678.00879,7558.82520,11404.83594,13588.72559,34769.99609,31666.05469,13,top,57.66,0.47,66.7424
6292.81690,7932.27441,10928.30469,13167.76465,33638.65234,31233.93359,13,top,57.40,0.5,69.5694
5813.45264,7211.35498,10813.03125,12708.10645,35753.51172,31522.83008,13,top,57.59,0.46,65.8309
6970.03467,8080.57129,11359.54980,13481.12598,35479.97656,31566.90039,13,top,57.93,0.5,69.3420
5907.73193,9002.82813,12442.29395,14938.44336,35957.65625,33250.09375,13,top,58.09,0.52,71.0009
6441.53906,8271.08496,11713.60254,13869.05176,34866.53906,31399.19141,13,top,57.69,0.5,69.4449
6234.39014,8226.70313,11622.00195,14014.40625,36787.30859,34081.28125,13,top,60.00,0.42,60.6026
6328.66943,7528.51611,10500.14746,12314.51758,34597.02734,31131.10547,13,top,61.38,0.5,67.8642
5563.81152,7122.59326,10499.11816,12531.60449,35233.59766,31800.71094,13,top,60.00,0.43,61.6654
7001.90381,8563.34863,11560.24805,13539.64551,34700.60547,31235.15820,13,top,57.13,0.43,63.1006
6118.86475,7107.43897,10739.95703,12748.69238,35904.35938,32061.45117,13,top,60.93,0.47,65.2494
5656.76270,7985.31494,12052.21777,14159.75977,35657.97656,31018.48438,13,top,58.45,0.51,69.9944
5631.53320,8334.94922,11455.26758,13820.91504,35056.60156,32338.10742,13,top,59.64,0.5,68.6091
5871.87891,7606.45361,10892.28223,13007.30957,36536.90625,33267.23047,13,top,60.93,0.55,72.3666
5065.85693,7564.23731,11099.15625,13193.24902,34229.96875,30985.43359,13,top,57.62,0.44,63.8654
5960.84717,7918.20215,11579.80371,13934.17773,35712.28125,32906.10938,13,top,61.07,0.5,67.9969
5931.63379,8008.04639,12130.43848,14458.01953,37717.52734,33163.17969,13,top,56.41,0.53,72.5196
5535.92578,7850.00732,11137.23730,13466.96777,36960.27734,34004.16406,13,top,59.64,0.48,66.7817
6830.60742,7394.29102,10105.95410,11890.72461,33029.23438,30132.20703,14,top,61.81,0.53,70.3394
6268.91504,7261.14844,10130.65527,12307.91016,35860.10938,33068.91797,14,top,58.80,0.45,64.2889
7093.52734,9053.70410,12487.58008,14932.77930,38087.60156,35288.28516,14,top,58.34,0.44,63.5138
6246.34082,7627.02002,10840.82031,12731.70215,35202.42188,31907.21094,14,top,59.79,0.45,63.8162
5927.64990,6126.72949,8995.42090,10667.48438,35954.64063,31864.36523,14,top,60.88,0.5,68.0782
5201.30029,7381.30176,10384.87402,12519.33398,34807.20313,32215.69336,14,top,58.31,0.5,69.1790
5023.36475,6802.18506,9499.74121,11382.92969,33965.48438,31834.98633,14,top,57.40,0.53,72.1186
5672.69727,6901.77148,9770.42676,11592.46582,33943.35938,31227.81250,14,top,59.54,0.5,68.6519
5622.23779,7575.06201,10324.15039,12478.74902,36542.93750,34324.88672,14,top,59.78,0.5,68.5491
5525.30273,7365.06445,10205.78906,12329.61914,37248.89844,34316.31641,14,top,60.00,0.45,63.7159
4987.51221,6696.10352,9737.49219,11677.41309,35013.35938,32464.19336,14,top,59.26,0.48,66.9515
5327.44873,6766.46387,9650.00781,11484.86621,34129.40234,31418.77930,14,top,57.90,0.42,61.6787
5735.10742,8108.71533,10713.19629,12993.15137,36203.03125,34133.92188,14,top,56.88,0.43,63.2254
6021.92920,6975.37891,9804.39160,11444.28027,33930.28516,30463.94922,14,top,58.15,0.47,66.5186
5565.13916,7243.82910,10250.04590,12217.29980,35585.57031,31886.40039,14,top,59.47,0.42,60.8745
6193.22559,7945.26367,10941.68457,13077.15430,36542.93750,33667.52344,14,top,60.52,0.48,66.3886
5786.89502,6980.79102,10091.54492,11950.18848,35994.86328,32322.19336,14,top,56.97,0.51,70.6168
5243.79248,7713.61719,10916.98340,13125.29102,35052.58203,31890.07227,14,top,60.00,0.5,68.4549
5691.28760,6990.53320,9673.67969,11409.35742,33017.16406,30071.00000,14,top,59.17,0.44,63.1084
5824.07568,6952.64697,9810.56738,11671.75000,35277.84375,31244.95117,14,top,57.90,0.44,63.7287
5538.58154,7807.79102,10979.76563,13289.52246,34289.30078,31883.95117,15,top,59.14,0.41,59.9654
5415.08887,7585.88672,10090.51563,12348.49609,31828.50000,30194.63867,15,top,56.65,0.5,69.8914
