410,435,460,485,510,535,560,585,610,645,680,705,730,760,810,860,900,940,pH
639,183,1474,1374,1614,243,104,245,22,64,65,1174,44,235,330,374,816,251,3.86
653,188,1488,1424,1633,237,103,242,22,64,66,1193,46,233,332,388,822,258,3.88
653,188,1486,1424,1633,237,103,242,22,64,66,1193,46,233,332,388,822,258,3.89
662,201,1512,1439,1666,248,89,208,21,56,62,1187,44,231,336,392,814,248,3.93
634,181,1474,1374,1612,240,104,244,22,64,66,1174,46,232,328,378,813,254,3.94
664,203,1512,1441,1668,250,91,210,20,58,64,1185,46,233,338,390,816,250,3.94
634,181,1476,1374,1612,240,104,244,22,64,66,1174,46,232,328,378,813,254,3.95
664,203,1514,1441,1668,250,91,210,20,58,64,1185,46,233,338,390,816,250,3.95
652,185,1492,1423,1647,247,101,240,22,64,67,1197,46,231,333,390,825,258,3.96
652,185,1490,1423,1647,247,101,240,22,64,67,1197,46,231,333,390,825,258,3.97
617,192,1465,1379,1589,240,92,218,22,56,60,1126,42,218,313,366,772,233,4.00
664,202,1540,1412,1666,248,91,212,20,58,66,1190,47,236,338,387,811,251,4
619,194,1461,1377,1587,242,94,220,20,58,62,1124,44,220,315,364,770,235,4.01
664,202,1538,1412,1666,248,91,212,20,58,66,1190,47,236,338,387,811,251,4.01
664,198,1550,1413,1667,251,90,209,21,56,62,1192,42,231,333,382,815,251,4.01
623,185,1494,1374,1603,235,101,245,22,65,67,1165,47,234,333,381,814,254,4.02
619,194,1463,1377,1587,242,94,220,20,58,62,1124,44,220,315,364,770,235,4.02
666,200,1546,1411,1665,253,92,211,19,58,64,1190,44,233,335,384,817,253,4.02
623,185,1492,1374,1603,235,101,245,22,65,67,1165,47,234,333,381,814,254,4.03
666,200,1548,1411,1665,253,92,211,19,58,64,1190,44,233,335,384,817,253,4.03
645,190,1494,1382,1631,238,101,241,22,64,67,1197,46,235,334,383,824,258,4.08
649,203,1535,1436,1666,253,91,209,19,58,62,1190,44,234,338,389,803,252,4.08
645,190,1492,1382,1631,238,101,241,22,64,67,1197,46,235,334,383,824,258,4.09
649,203,1537,1436,1666,253,91,209,19,58,62,1190,44,234,338,389,803,252,4.09
635,196,1497,1396,1624,246,93,222,22,57,62,1168,42,227,325,376,800,244,4.1
606,194,1428,1346,1566,246,91,214,19,56,60,1106,43,214,306,355,764,235,4.1
633,184,1486,1395,1618,242,106,242,22,63,58,1176,46,228,304,371,814,252,4.11
606,194,1430,1346,1566,246,91,214,19,56,60,1106,43,214,306,355,764,235,4.11
647,201,1539,1438,1668,251,89,207,21,56,60,1192,42,232,336,391,801,250,4.11
633,184,1488,1395,1618,242,106,242,22,63,58,1176,46,228,304,371,814,252,4.12
637,198,1495,1394,1622,248,95,224,20,59,64,1166,44,229,327,378,802,246,4.12
664,204,1546,1424,1666,249,91,214,20,59,66,1200,47,236,336,386,818,253,4.12
637,198,1493,1394,1622,248,95,224,20,59,64,1166,44,229,327,378,802,246,4.13
664,204,1544,1424,1666,249,91,214,20,59,66,1200,47,236,336,386,818,253,4.13
662,202,1548,1426,1668,247,89,212,22,57,64,1192,45,238,334,384,820,251,4.14
663,189,1538,1435,1666,246,93,216,20,59,65,1194,45,233,337,387,818,251,4.17
663,189,1540,1435,1666,246,93,216,20,59,65,1194,45,233,337,387,818,251,4.18
664,196,1533,1388,1663,263,93,224,18,60,61,1191,40,229,332,385,811,253,4.18
630,184,1484,1380,1638,246,103,249,22,65,67,1184,46,234,332,382,814,256,4.19
664,196,1535,1388,1663,263,93,224,18,60,61,1191,40,229,332,385,811,253,4.19
630,184,1482,1380,1638,246,103,249,22,65,67,1184,46,234,332,382,814,256,4.2
661,187,1538,1437,1668,244,91,214,22,57,63,1192,43,231,335,385,816,249,4.2
654,189,1534,1403,1655,248,101,238,22,63,67,1195,46,237,330,386,822,255,4.24
664,200,1545,1434,1663,249,91,213,21,56,62,1192,43,233,336,394,799,249,4.24
654,189,1532,1403,1655,248,101,238,22,63,67,1195,46,237,330,386,822,255,4.25
666,202,1541,1432,1661,251,93,215,20,58,64,1194,45,235,338,392,801,251,4.25
637,194,1493,1396,1621,247,94,224,20,59,64,1166,44,229,326,377,801,247,4.26
666,202,1543,1432,1661,251,93,215,20,58,64,1194,45,235,338,392,801,251,4.26
637,194,1491,1396,1621,247,94,224,20,59,64,1166,44,229,326,377,801,247,4.27
634,185,1483,1374,1612,245,106,246,22,64,66,1141,45,233,327,374,817,252,4.28
635,192,1495,1398,1623,245,92,222,22,57,62,1168,42,227,324,375,799,245,4.28
634,185,1485,1374,1612,245,106,246,22,64,66,1141,45,233,327,374,817,252,4.29
660,204,1537,1428,1664,253,89,206,21,56,64,1190,43,232,337,389,805,246,4.32
662,206,1539,1430,1666,255,91,208,20,58,64,1188,45,234,339,387,807,248,4.33
633,182,1471,1373,1616,243,106,246,22,64,66,1151,43,232,325,370,808,252,4.34
655,192,1505,1437,1618,242,98,233,23,60,64,1207,44,233,333,389,827,254,4.34
662,206,1541,1430,1666,255,91,208,20,58,64,1188,45,234,339,387,807,248,4.34
633,182,1469,1373,1616,243,106,246,22,64,66,1151,43,232,325,370,808,252,4.35
657,194,1501,1435,1616,244,100,235,21,62,66,1205,46,235,335,387,825,256,4.35
631,182,1458,1370,1610,245,106,245,22,63,64,1161,45,232,322,374,810,250,4.36
657,194,1503,1435,1616,244,100,235,21,62,66,1205,46,235,335,387,825,256,4.36
631,182,1456,1370,1610,245,106,245,22,63,64,1161,45,232,322,374,810,250,4.37
662,200,1548,1412,1672,254,92,215,22,57,62,1203,43,232,330,386,819,250,4.38
664,202,1546,1410,1670,256,94,217,20,59,64,1201,45,234,332,384,817,252,4.4
664,202,1544,1410,1670,256,94,217,20,59,64,1201,45,234,332,384,817,252,4.41
651,193,1509,1384,1642,249,98,231,22,60,62,1204,41,230,332,381,827,255,4.42
663,204,1545,1433,1666,255,92,206,19,58,64,1199,44,230,336,386,810,249,4.43
653,195,1507,1382,1640,251,100,233,20,62,64,1202,43,232,334,379,825,257,4.44
663,204,1547,1433,1666,255,92,206,19,58,64,1199,44,230,336,386,810,249,4.44
653,195,1505,1382,1640,251,100,233,20,62,64,1202,43,232,334,379,825,257,4.45
657,194,1526,1419,1652,248,100,234,20,63,63,1196,45,237,322,386,819,256,4.46
657,194,1528,1419,1652,248,100,234,20,63,63,1196,45,237,322,386,819,256,4.47
655,192,1530,1421,1654,246,98,232,22,61,61,1198,43,235,320,388,821,254,4.49
656,206,1530,1384,1640,262,100,230,20,61,64,1196,44,229,332,386,820,252,4.52
666,212,1545,1379,1668,261,92,219,19,59,62,1204,41,228,334,388,807,248,4.52
634,181,1476,1384,1622,241,106,250,22,64,66,1179,46,231,329,380,817,252,4.53
656,206,1528,1384,1640,262,100,230,20,61,64,1196,44,229,332,386,820,252,4.53
635,196,1497,1396,1624,249,93,223,22,57,62,1168,43,228,325,375,806,245,4.53
666,212,1547,1379,1668,261,92,219,19,59,62,1204,41,228,334,388,807,248,4.53
634,181,1478,1384,1622,241,106,250,22,64,66,1179,46,231,329,380,817,252,4.54
635,179,1473,1393,1632,242,105,247,22,64,67,1173,45,233,333,375,818,254,4.54
654,204,1532,1386,1642,260,98,228,22,59,62,1198,42,227,330,388,822,250,4.54
635,179,1471,1393,1632,242,105,247,22,64,67,1173,45,233,333,375,818,254,4.55
637,198,1495,1394,1622,251,95,225,20,59,64,1166,45,230,327,377,804,247,4.55
654,197,1509,1435,1648,243,101,233,21,64,64,1201,45,229,327,383,825,254,4.56
635,192,1493,1396,1623,245,95,226,22,57,62,1168,42,227,325,375,799,245,4.56
637,198,1493,1394,1622,251,95,225,20,59,64,1166,45,230,327,377,804,247,4.56
667,203,1544,1434,1662,253,93,215,19,58,64,1191,45,236,338,392,799,250,4.56
654,197,1511,1435,1648,243,101,233,21,64,64,1201,45,229,327,383,825,254,4.57
652,192,1526,1391,1641,249,99,236,23,61,64,1198,44,232,330,390,823,253,4.57
667,203,1546,1434,1662,253,93,215,19,58,64,1191,45,236,338,392,799,250,4.57
654,194,1526,1389,1639,251,101,238,21,63,66,1196,46,234,332,388,821,255,4.58
637,194,1491,1394,1621,247,97,228,20,59,64,1166,44,229,327,377,801,247,4.58
654,194,1528,1389,1639,251,101,238,21,63,66,1196,46,234,332,388,821,255,4.59
652,195,1513,1437,1650,241,99,231,23,62,62,1203,43,227,325,385,823,252,4.59
637,194,1489,1394,1621,247,97,228,20,59,64,1166,44,229,327,377,801,247,4.59
665,201,1548,1436,1664,251,91,213,21,56,62,1193,43,234,340,394,797,248,4.59
657,184,1502,1435,1662,246,96,232,23,61,63,1192,43,231,330,390,819,254,4.62
659,186,1498,1433,1660,248,98,234,21,63,65,1190,45,233,332,388,817,256,4.63
642,190,1476,1388,1630,251,105,247,22,64,66,1170,46,235,330,379,814,252,4.64
659,186,1500,1433,1660,248,98,234,21,63,65,1190,45,233,332,388,817,256,4.64
636,192,1498,1394,1619,245,94,225,22,58,62,1168,42,225,324,376,797,245,4.64
642,190,1474,1388,1630,251,105,247,22,64,66,1170,46,235,330,379,814,252,4.65
654,191,1509,1434,1592,252,102,240,21,63,65,1197,46,230,330,382,826,256,4.65
638,194,1494,1392,1617,247,96,227,20,60,64,1166,44,227,326,378,799,247,4.65
654,191,1511,1434,1592,252,102,240,21,63,65,1197,46,230,330,382,826,256,4.66
638,194,1496,1392,1617,247,96,227,20,60,64,1166,44,227,326,378,799,247,4.66
652,189,1513,1436,1594,254,104,242,23,61,63,1199,44,228,328,384,828,254,4.68
668,201,1526,1440,1671,252,93,216,20,58,64,1197,45,236,339,391,817,251,4.7
668,201,1528,1440,1671,252,93,216,20,58,64,1197,45,236,339,391,817,251,4.71
666,199,1530,1442,1673,250,91,214,22,56,62,1199,43,234,341,393,819,249,4.73
663,198,1507,1445,1674,246,90,214,22,57,62,1190,44,233,340,392,814,249,4.76
653,193,1530,1415,1651,247,99,233,21,62,67,1195,45,228,333,387,819,256,4.77
665,200,1503,1443,1672,248,92,216,20,59,64,1192,46,235,338,390,816,251,4.77
653,193,1528,1415,1651,247,99,233,21,62,67,1195,45,228,333,387,819,256,4.78
665,200,1505,1443,1672,248,92,216,20,59,64,1192,46,235,338,390,816,251,4.78
651,191,1532,1417,1653,245,97,231,23,60,65,1197,43,226,331,385,821,254,4.79
635,192,1493,1395,1623,245,95,226,22,57,62,1168,42,227,325,375,799,245,4.81
659,197,1511,1440,1652,251,98,229,20,61,65,1196,45,234,331,386,823,258,4.82
659,197,1509,1440,1652,251,98,229,20,61,65,1196,45,234,331,386,823,258,4.83
637,194,1491,1393,1621,247,97,228,20,59,64,1166,44,229,327,377,801,247,4.83
637,194,1489,1393,1621,247,97,228,20,59,64,1166,44,229,327,377,801,247,4.84
657,195,1513,1442,1654,249,96,227,22,63,63,1198,43,232,333,388,821,256,4.84
658,196,1547,1439,1672,245,90,213,22,57,63,1201,43,233,340,389,812,251,4.92
660,198,1543,1437,1670,247,92,215,20,59,65,1199,45,235,338,387,814,253,4.93
660,198,1545,1437,1670,247,92,215,20,59,65,1199,45,235,338,387,814,253,4.94
636,192,1500,1398,1625,243,91,221,22,58,62,1158,43,228,325,374,800,245,4.96
638,194,1498,1396,1623,245,93,223,20,60,64,1160,45,230,327,376,802,247,4.98
638,194,1496,1396,1623,245,93,223,20,60,64,1160,45,230,327,376,802,247,4.99
653,197,1530,1440,1659,250,97,227,20,61,66,1184,44,234,334,389,817,255,5.05
653,197,1532,1440,1659,250,97,227,20,61,66,1184,44,234,334,389,817,255,5.06
651,195,1534,1442,1661,248,95,225,22,63,64,1186,42,232,332,391,819,253,5.08
664,195,1549,1443,1613,245,90,215,22,57,64,1201,44,234,333,386,814,252,5.1
666,197,1547,1441,1611,247,92,217,20,59,66,1199,46,236,335,384,816,254,5.12
633,180,1457,1394,1605,238,95,217,21,59,66,1164,45,234,330,381,814,251,5.13
666,197,1545,1441,1611,247,92,217,20,59,66,1199,46,236,335,384,816,254,5.13
633,180,1459,1394,1605,238,95,217,21,59,66,1164,45,234,330,381,814,251,5.14
648,195,1530,1423,1653,243,94,224,22,59,61,1196,42,232,334,373,817,252,5.14
650,197,1526,1421,1651,245,96,226,20,61,63,1194,44,234,336,375,815,254,5.15
650,197,1528,1421,1651,245,96,226,20,61,63,1194,44,234,336,375,815,254,5.16
636,192,1498,1394,1630,246,93,222,22,57,62,1168,43,227,324,376,799,245,5.16
638,194,1494,1392,1628,248,95,224,20,59,64,1166,45,229,326,378,801,247,5.17
665,200,1547,1434,1615,250,92,216,20,59,65,1197,46,234,333,382,817,253,5.17
638,194,1496,1392,1628,248,95,224,20,59,64,1166,45,229,326,378,801,247,5.18
665,200,1545,1434,1615,250,92,216,20,59,65,1197,46,234,333,382,817,253,5.18
661,194,1545,1440,1672,243,90,211,22,58,62,1205,43,234,336,390,808,251,5.19
663,198,1549,1436,1617,248,90,214,22,57,63,1199,44,232,331,384,819,251,5.19
663,196,1543,1438,1670,245,92,213,20,60,64,1203,45,236,338,388,810,253,5.2
663,196,1541,1438,1670,245,92,213,20,60,64,1203,45,236,338,388,810,253,5.21
649,198,1544,1440,1667,247,92,214,20,59,64,1201,46,234,336,389,794,238,5.26
649,198,1546,1440,1667,247,92,214,20,59,64,1201,46,234,336,389,794,238,5.27
647,196,1548,1442,1669,245,90,212,22,57,62,1203,44,232,334,391,792,236,5.29
638,180,1472,1383,1619,236,94,221,21,60,66,1162,45,233,328,380,813,254,5.32
638,180,1470,1383,1619,236,94,221,21,60,66,1162,45,233,328,380,813,254,5.33
637,190,1493,1395,1624,243,94,224,22,57,62,1164,42,227,325,375,797,242,5.43
639,192,1489,1393,1622,245,96,226,20,59,64,1162,44,229,327,377,799,244,5.44
639,192,1491,1393,1622,245,96,226,20,59,64,1162,44,229,327,377,799,244,5.45
635,197,1482,1365,1610,245,92,217,19,57,63,1166,44,226,325,374,798,246,5.57
635,197,1480,1365,1610,245,92,217,19,57,63,1166,44,226,325,374,798,246,5.58
633,195,1484,1367,1612,243,90,215,21,55,61,1168,42,224,323,372,796,244,5.59
652,198,1545,1441,1676,247,92,216,20,59,65,1195,46,235,335,386,815,253,5.61
652,198,1547,1441,1676,247,92,216,20,59,65,1195,46,235,335,386,815,253,5.62
650,196,1549,1443,1678,245,90,214,22,57,63,1197,44,233,333,388,813,251,5.64
644,195,1520,1408,1647,245,92,222,23,57,62,1168,43,227,325,376,799,245,5.68
646,197,1516,1406,1645,247,94,224,21,59,64,1166,45,229,327,378,801,247,5.69
646,197,1518,1406,1645,247,94,224,21,59,64,1166,45,229,327,378,801,247,5.7
638,183,1511,1390,1624,240,96,220,21,60,66,1163,44,234,328,378,813,246,5.73
638,183,1509,1390,1624,240,96,220,21,60,66,1163,44,234,328,378,813,246,5.74
636,181,1513,1392,1626,238,94,218,23,58,64,1165,42,232,326,376,811,244,5.75
651,186,1514,1416,1633,245,91,217,23,57,64,1196,44,232,332,390,812,252,5.8
653,188,1510,1414,1631,247,93,219,21,59,66,1194,46,234,334,388,814,254,5.82
653,188,1512,1414,1631,247,93,219,21,59,66,1194,46,234,334,388,814,254,5.83
638,180,1483,1397,1631,237,94,217,21,59,64,1167,43,233,327,340,811,251,5.84
638,180,1481,1397,1631,237,94,217,21,59,64,1167,43,233,327,340,811,251,5.85
639,183,1482,1407,1625,232,96,213,21,59,65,1179,43,234,330,382,813,242,5.88
639,183,1484,1407,1625,232,96,213,21,59,65,1179,43,234,330,382,813,242,5.89
646,227,1513,1436,1657,281,95,211,19,58,63,1194,44,228,334,387,812,241,5.95
645,194,1548,1442,1674,243,90,215,22,57,64,1191,45,231,334,391,820,252,5.95
646,227,1515,1436,1657,281,95,211,19,58,63,1194,44,228,334,387,812,241,5.96
629,193,1463,1378,1606,250,91,217,19,57,63,1154,44,226,323,373,794,245,5.96
647,196,1546,1440,1672,245,92,217,20,59,66,1189,47,233,336,389,818,254,5.97
629,193,1461,1378,1606,250,91,217,19,57,63,1154,44,226,323,373,794,245,5.97
644,225,1517,1438,1659,279,93,209,21,56,61,1196,42,226,332,389,810,239,5.98
647,196,1544,1440,1672,245,92,217,20,59,66,1189,47,233,336,389,818,254,5.98
627,191,1465,1380,1608,248,89,215,21,55,61,1156,42,224,321,371,792,243,5.98
637,199,1510,1372,1596,246,93,219,21,59,66,1197,46,236,334,383,817,252,6.03
637,199,1512,1372,1596,246,93,219,21,59,66,1197,46,236,334,383,817,252,6.04
635,197,1514,1374,1598,244,91,217,23,57,64,1199,44,234,332,385,819,250,6.06
667,199,1546,1438,1667,249,92,216,20,58,64,1190,45,236,334,392,810,249,6.09
667,199,1544,1438,1667,249,92,216,20,58,64,1190,45,236,334,392,810,249,6.1
665,197,1548,1440,1669,247,90,214,22,56,62,1192,43,234,332,394,808,247,6.11
636,181,1508,1408,1635,237,94,217,23,58,64,1192,43,234,331,383,826,241,6.13
638,183,1504,1406,1633,239,96,219,21,60,66,1190,45,236,333,381,824,243,6.14
638,183,1506,1406,1633,239,96,219,21,60,66,1190,45,236,333,381,824,243,6.15
635,193,1495,1398,1623,245,95,226,22,57,62,1168,42,227,325,375,799,245,6.16
637,195,1491,1396,1621,247,97,228,20,59,64,1166,44,229,327,377,801,247,6.17
637,195,1493,1396,1621,247,97,228,20,59,64,1166,44,229,327,377,801,247,6.18
639,192,1515,1427,1649,241,91,217,22,57,64,1196,43,232,330,380,811,257,6.23
641,194,1513,1425,1647,243,93,219,20,59,66,1194,45,234,332,382,813,255,6.25
641,194,1511,1425,1647,243,93,219,20,59,66,1194,45,234,332,382,813,255,6.26
644,181,1513,1382,1627,240,93,219,23,58,63,1181,43,233,330,386,813,257,6.27
642,183,1511,1380,1625,242,95,221,21,60,65,1183,45,235,332,384,815,255,6.29
649,204,1544,1442,1676,254,93,214,19,58,63,1203,44,233,335,380,820,253,6.29
642,183,1509,1380,1625,242,95,221,21,60,65,1183,45,235,332,384,815,255,6.3
649,204,1546,1442,1676,254,93,214,19,58,63,1203,44,233,335,380,820,253,6.3
651,202,1548,1444,1678,256,91,212,21,56,61,1205,42,231,333,382,822,251,6.32
627,201,1480,1408,1632,256,89,208,21,55,62,1176,42,226,330,382,808,245,6.41
641,182,1506,1379,1629,242,96,213,21,60,65,1193,43,235,333,384,812,251,6.42
641,182,1508,1379,1629,242,96,213,21,60,65,1193,43,235,333,384,812,251,6.43
629,203,1478,1406,1630,254,91,210,19,57,64,1174,44,228,328,380,806,247,6.43
629,203,1476,1406,1630,254,91,210,19,57,64,1174,44,228,328,380,806,247,6.44
629,190,1470,1383,1564,236,90,212,20,56,63,1157,44,220,318,369,795,247,6.44
639,180,1510,1381,1631,240,94,211,23,58,63,1195,41,233,331,386,810,249,6.45
634,184,1495,1378,1637,243,93,219,23,59,64,1191,42,233,328,371,822,248,6.45
629,190,1468,1383,1564,236,90,212,20,56,63,1157,44,220,318,369,795,247,6.45
636,186,1497,1376,1635,245,95,221,21,61,66,1189,44,235,330,373,820,250,6.46
636,186,1499,1376,1635,245,95,221,21,61,66,1189,44,235,330,373,820,250,6.47
640,195,1497,1389,1624,247,89,211,21,55,62,1177,42,228,326,382,802,246,6.47
652,193,1531,1431,1657,256,104,242,21,62,65,1194,45,236,334,383,827,257,6.48
642,197,1501,1387,1622,249,91,213,19,57,64,1175,44,230,328,380,804,248,6.48
652,193,1529,1431,1657,256,104,242,21,62,65,1194,45,236,334,383,827,257,6.49
642,197,1503,1387,1622,249,91,213,19,57,64,1175,44,230,328,380,804,248,6.49
638,184,1495,1368,1620,242,94,220,21,59,65,1189,44,234,331,382,813,255,6.5
638,184,1493,1368,1620,242,94,220,21,59,65,1189,44,234,331,382,813,255,6.51
636,182,1497,1370,1622,240,92,218,23,57,63,1191,42,232,329,380,811,257,6.52
650,201,1545,1443,1674,251,94,216,19,59,64,1196,45,233,335,387,817,253,6.56
650,201,1547,1443,1674,251,94,216,19,59,64,1196,45,233,335,387,817,253,6.57
648,199,1549,1445,1676,249,92,214,21,57,62,1198,43,231,333,389,819,251,6.59
645,185,1524,1405,1652,245,97,220,21,59,57,1192,44,238,306,385,822,255,6.62
645,185,1526,1405,1652,245,97,220,21,59,57,1192,44,238,306,385,822,255,6.63
641,201,1503,1355,1624,253,89,206,19,57,61,1177,42,219,306,353,802,245,6.68
641,201,1501,1355,1624,253,89,206,19,57,61,1177,42,219,306,353,802,245,6.69
664,212,1552,1448,1651,260,90,209,21,56,63,1205,45,229,332,385,823,248,6.73
666,214,1548,1446,1649,262,92,211,19,58,65,1203,47,231,334,383,821,250,6.74
666,214,1550,1446,1649,262,92,211,19,58,65,1203,47,231,334,383,821,250,6.75
631,192,1483,1362,1589,242,89,213,21,55,62,1167,42,226,318,376,799,253,6.76
633,194,1481,1360,1587,244,91,215,20,57,64,1165,44,228,320,374,801,251,6.78
633,194,1479,1360,1587,244,91,215,20,57,64,1165,44,228,320,374,801,251,6.79
641,195,1499,1402,1630,249,98,230,20,60,64,1172,43,229,327,378,805,248,6.8
641,195,1501,1402,1630,249,98,230,20,60,64,1172,43,229,327,378,805,248,6.81
639,193,1503,1404,1632,247,96,228,22,58,62,1174,41,227,325,376,803,246,6.83
668,201,1550,1440,1672,253,93,217,19,58,64,1197,45,234,338,391,818,252,6.91
665,220,1555,1398,1690,281,96,227,21,59,61,1214,43,231,337,392,821,244,6.92
668,201,1548,1440,1672,253,93,217,19,58,64,1197,45,234,338,391,818,252,6.92
