410;435;460;485;510;535;560;585;610;645;680;705;730;760;810;860;900;940;pH
666;181;1533;1406;1676;247;98;234;21;63;67;1189;46;236;334;389;826;250;8.2
666;181;1535;1407;1675;247;98;234;21;63;67;1188;46;236;334;389;826;250;8.2
666;181;1535;1409;1677;247;98;234;21;63;67;1186;46;236;334;389;826;250;8.2
666;181;1533;1409;1675;247;98;234;21;63;67;1189;46;236;334;389;826;250;8.2
633;182;1478;1373;1594;244;88;214;21;59;65;1176;46;234;327;374;813;252;8.2
633;182;1477;1372;1592;244;88;214;21;59;65;1176;46;234;327;374;813;252;8.2
633;182;1480;1373;1594;244;88;214;21;59;65;1177;46;234;327;374;813;252;8.2
633;182;1480;1372;1592;244;88;214;21;59;65;1178;46;234;327;374;813;252;8
663;211;1514;1437;1681;266;98;243;21;64;65;1192;46;231;335;391;819;253;8
663;211;1515;1439;1682;266;98;243;21;64;65;1190;46;231;335;391;819;253;8
663;211;1513;1439;1680;266;98;243;21;64;65;1190;46;231;335;391;819;253;8
666;201;1526;1399;1676;253;98;246;21;67;66;1206;46;233;337;390;828;258;8
666;201;1525;1398;1676;253;98;246;21;67;66;1204;46;233;337;390;828;258;8
663;211;1515;1438;1681;266;98;243;21;64;65;1188;46;231;335;391;819;253;8
666;201;1528;1401;1677;253;98;246;21;67;66;1207;46;233;337;390;828;258;8
666;201;1525;1399;1675;253;98;246;21;67;66;1206;46;233;337;390;828;258;8
662;208;1540;1440;1677;261;98;239;21;65;67;1184;47;236;340;393;828;252;8
662;208;1541;1438;1676;261;98;239;21;65;67;1182;47;236;340;393;828;252;8
662;208;1541;1439;1675;261;98;239;21;65;67;1184;47;236;340;393;828;252;8
662;208;1542;1439;1675;261;98;239;21;65;67;1185;47;236;340;393;828;252;8
664;202;1492;1441;1670;253;91;207;20;59;64;1194;46;234;335;390;820;254;8
664;202;1492;1442;1668;253;91;207;20;59;64;1192;46;234;335;390;820;254;8
664;202;1493;1443;1672;253;91;207;20;59;64;1193;46;234;335;390;820;254;8
664;202;1493;1441;1672;253;91;207;20;59;64;1193;46;234;335;390;820;254;8
657;197;1522;1426;1654;246;91;209;20;58;65;1187;45;233;335;382;815;251;8
657;197;1521;1424;1653;246;91;209;20;58;65;1189;45;233;335;382;815;251;8
657;197;1523;1426;1653;246;91;209;20;58;65;1190;45;233;335;382;815;251;8
657;197;1519;1424;1653;246;91;209;20;58;65;1189;45;233;335;382;815;251;7.8
656;218;1529;1426;1648;266;92;205;19;57;63;1188;45;229;331;387;805;246;7.8
656;218;1527;1426;1647;266;92;205;19;57;63;1190;45;229;331;387;805;246;7.8
656;218;1526;1427;1648;266;92;205;19;57;63;1190;45;229;331;387;805;246;7.8
656;218;1529;1428;1649;266;92;205;19;57;63;1189;45;229;331;387;805;246;7.8
634;185;1472;1374;1577;239;91;208;21;57;66;1172;46;235;335;386;812;248;7.8
634;185;1470;1376;1575;239;91;208;21;57;66;1172;46;235;335;386;812;248;7.8
634;185;1470;1372;1576;239;91;208;21;57;66;1174;46;235;335;386;812;248;7.8
666;210;1544;1432;1674;263;92;218;19;57;64;1188;45;232;334;386;812;250;7.8
666;210;1544;1430;1672;263;92;218;19;57;64;1190;45;232;334;386;812;250;7.8
666;210;1542;1432;1673;263;92;218;19;57;64;1192;45;232;334;386;812;250;7.8
634;185;1473;1372;1575;239;91;208;21;57;66;1172;46;235;335;386;812;248;7.8
666;210;1542;1430;1671;263;92;218;19;57;64;1190;45;232;334;386;812;250;7.8
667;200;1540;1400;1651;249;93;215;20;59;66;1197;46;233;335;377;807;253;7.8
667;200;1538;1399;1649;249;93;215;20;59;66;1196;46;233;335;377;807;253;7.8
667;200;1539;1400;1650;249;93;215;20;59;66;1195;46;233;335;377;807;253;7.8
667;200;1540;1399;1650;249;93;215;20;59;66;1198;46;233;335;377;807;253;7.8
662;191;1502;1396;1633;239;93;227;21;60;66;1189;46;235;336;388;811;260;7.8
662;191;1501;1396;1632;239;93;227;21;60;66;1190;46;235;336;388;811;260;7.8
662;191;1501;1394;1633;239;93;227;21;60;66;1190;46;235;336;388;811;260;7.8
662;191;1499;1395;1632;239;93;227;21;60;66;1189;46;235;336;388;811;260;7.8
662;210;1534;1420;1660;263;96;221;19;60;64;1190;45;232;336;391;813;250;7.6
662;210;1533;1420;1661;263;96;221;19;60;64;1192;45;232;336;391;813;250;7.6
662;210;1536;1420;1660;263;96;221;19;60;64;1192;45;232;336;391;813;250;7.6
662;210;1534;1418;1658;263;96;221;19;60;64;1188;45;232;336;391;813;250;7.6
667;200;1523;1379;1633;258;92;228;20;58;65;1200;45;231;335;392;811;248;7.6
667;200;1524;1381;1632;258;92;228;20;58;65;1199;45;231;335;392;811;248;7.6
667;200;1522;1377;1632;258;92;228;20;58;65;1200;45;231;335;392;811;248;7.6
667;200;1521;1380;1634;258;92;228;20;58;65;1199;45;231;335;392;811;248;7.6
662;210;1534;1420;1661;264;96;222;19;60;64;1198;45;232;335;390;816;250;7.6
662;210;1532;1420;1662;264;96;222;19;60;64;1198;45;232;335;390;816;250;7.6
662;210;1534;1420;1660;264;96;222;19;60;64;1197;45;232;335;390;816;250;7.6
662;210;1535;1420;1662;264;96;222;19;60;64;1199;45;232;335;390;816;250;7.6
667;210;1546;1386;1676;262;95;220;20;61;65;1195;45;234;337;381;816;251;7.6
667;210;1546;1386;1676;262;95;220;20;61;65;1197;45;234;337;381;816;251;7.6
667;210;1546;1388;1676;262;95;220;20;61;65;1193;45;234;337;381;816;251;7.6
667;210;1545;1387;1676;262;95;220;20;61;65;1196;45;234;337;381;816;251;7.6
671;215;1534;1433;1620;267;95;220;19;59;64;1192;45;233;335;391;811;248;7.6
671;215;1532;1431;1621;267;95;220;19;59;64;1194;45;233;335;391;811;248;7.6
671;215;1530;1429;1619;267;95;220;19;59;64;1194;45;233;335;391;811;248;7.6
671;215;1533;1431;1620;267;95;220;19;59;64;1194;45;233;335;391;811;248;7.6
668;210;1503;1428;1689;263;95;218;20;60;66;1184;45;224;342;395;789;252;7.4
668;210;1502;1428;1687;263;95;218;20;60;66;1186;45;224;342;395;789;252;7.4
668;210;1501;1426;1686;263;95;218;20;60;66;1185;45;224;342;395;789;252;7.4
